Analysis name: SLA_Madison
Column conditions: None
Row conditions: Block, Procedure[Trial], Procedure[Block], SubTrial, Sex, Age, Procedure[SubTrial], Response.RESP, Response.RT, Running[SubTrial], GambleOutcome, GambleAmount, Amount1, Amount2, Certain
Statistics: BothBlockInstructions.RT:Mean
Filters: None
Data file: SLA_v1a_withpractice_FriendNew_8_11_16_ORDER2-029-1
File does not have data alterations.
Block	Procedure[Trial]	Procedure[Block]	SubTrial	Sex	Age	Procedure[SubTrial]	Response.RESP	Response.RT	Running[SubTrial]	GambleOutcome	GambleAmount	Amount1	Amount2	Certain	Stats	
3	Both2	BothTask	15	female	20	LABothMixed	2	301	List12	lost	-$2.25	$2.00	-$2.25	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	16	female	20	LABothMixed	2	379	List12	lost	-$9.38	$5.00	-$9.38	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	17	female	20	LABothMixed	2	465	List12	lost	-$15.00	$8.00	-$15.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	18	female	20	LABothMixed	2	383	List12	won	$8.00	$8.00	-$5.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	19	female	20	LABothMixed	2	508	List12	won	$10.00	$10.00	-$13.75	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	20	female	20	LABothGain	2	826	List12	lost	$0.00	$8.00	$0.00	$3.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	21	female	20	LABothMixed	2	752	List12	won	$8.00	$8.00	-$6.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	22	female	20	LABothGain	2	725	List12	won	$13.00	$13.00	$0.00	$5.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	23	female	20	LABothGain	1	587	List12	won	$24.00	$24.00	$0.00	$12.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	24	female	20	LABothMixed	2	656	List12	lost	-$18.00	$9.00	-$18.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	25	female	20	LABothGain	2	670	List12	lost	$0.00	$7.00	$0.00	$4.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	26	female	20	LABothMixed	2	940	List12	lost	-$3.75	$10.00	-$3.75	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	27	female	20	LABothMixed	1	673	List12	won	$5.00	$5.00	-$3.13	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	28	female	20	LABothMixed	2	382	List12	lost	-$15.00	$12.00	-$15.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	29	female	20	LABothMixed	2	388	List12	lost	-$10.50	$6.00	-$10.50	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both2	BothTask	30	female	20	LABothGain	2	489	List12	won	$11.00	$11.00	$0.00	$6.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	1	female	20	LABothMixed	2	412	List13	won	$9.00	$9.00	-$11.25	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	2	female	20	LABothMixed	2	393	List13	won	$6.00	$6.00	-$7.50	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	3	female	20	LABothMixed	2	317	List13	lost	-$21.00	$12.00	-$21.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	4	female	20	LABothGain	1	859	List13	won	$19.00	$19.00	$0.00	$8.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	5	female	20	LABothGain	2	1601	List13	lost	$0.00	$12.00	$0.00	$5.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	6	female	20	LABothMixed	2	502	List13	lost	-$13.50	$9.00	-$13.50	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	7	female	20	LABothMixed	2	380	List13	won	$10.00	$10.00	-$16.25	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	8	female	20	LABothMixed	1	1417	List13	lost	-$3.00	$6.00	-$3.00	$0.00	Mean BothBlockInstructions.RT	45252.00
3	Both3	BothTask	9	female	20	LABothMixed	2	607	List13	lost	-$12.00	$12.00	-$12.00	$0.00	Mean BothBlockInstructions.RT	45252.00
